order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status
ORD-017884,21-10-2026,CUS-002821,Small Business,Gold Coast,Australia,WH-002,Los Angeles,Beauty,0.51,48.88,Economy,EagleCourier,3750.4,10,14,Delivered,Yes,4,77.9,Medium,Debit Card,Normal,Rain,4,No,None,1,23.6,Delivered
ORD-017885,23-03-2026,CUS-001687,Consumer,San Diego,United States,WH-009,Dubai,Electronics,7.33,1041.14,Standard,EagleCourier,2495.5,6,6,Delivered,No,0,99.91,Large,Credit Card,Normal,Clear,4,No,None,2,20.1,Delivered
ORD-017886,11-04-2026,CUS-002283,Premium,San Diego,United States,WH-007,Paris,Fashion,0.48,420.85,Same Day,PrimeDelivery,764.6,1,1,Delayed,No,0,55.24,Small,Debit Card,Normal,Cloudy,3,No,None,2,12.1,Exception
ORD-017887,03-11-2026,CUS-004498,Premium,Philadelphia,United States,WH-006,Berlin,Toys,2.51,119.14,Standard,FastTrack Logistics,1184.6,5,6,Delivered,Yes,1,48.34,Large,Debit Card,Normal,Rain,3,No,None,2,29.4,Delivered
ORD-017888,26-11-2026,CUS-001198,Consumer,Bangalore,India,WH-008,Sydney,Pet Supplies,5.84,11.62,Standard,GlobalExpress,60.7,4,4,Delivered,No,0,18.62,Large,PayPal,Urgent,Rain,4,No,None,1,5.6,Delivered
ORD-017889,20-10-2026,CUS-000424,Premium,Seville,Spain,WH-005,London,Fashion,0.82,58.03,Express,PrimeDelivery,288.4,2,2,Delivered,No,0,19.02,Medium,Cash on Delivery,Normal,Cloudy,4,No,None,1,18.3,Delivered
ORD-017890,13-02-2026,CUS-002297,Premium,Winnipeg,Canada,WH-002,Los Angeles,Electronics,1.4,1130.31,International,PrimeDelivery,3482.1,12,19,Delivered,Yes,7,195.46,Medium,Cash on Delivery,Normal,Storm,2,No,None,2,8.6,Delivered
ORD-017891,28-03-2026,CUS-000516,Consumer,New York,United States,WH-003,Chicago,Toys,0.19,61.66,Express,ParcelPro,1356.2,3,4,Delivered,Yes,1,45.24,Small,Debit Card,Low,Cloudy,1,No,None,1,42.9,Delivered
ORD-017892,15-04-2026,CUS-004872,Consumer,Toronto,Canada,WH-005,London,Sports & Fitness,1.34,78.08,Economy,ParcelPro,760.6,8,8,Delivered,No,0,21.25,Medium,Bank Transfer,Normal,Clear,5,No,None,1,10.1,Delivered
ORD-017893,27-11-2026,CUS-004921,Consumer,Rotterdam,Netherlands,WH-004,Toronto,Health & Personal Care,0.69,54.04,Standard,BlueRoute,573.8,4,3,Delivered,No,0,23.21,Medium,Debit Card,High,Cloudy,5,No,None,1,12.6,Delivered
ORD-017894,29-06-2026,CUS-001897,Consumer,Montreal,Canada,WH-004,Toronto,Home & Kitchen,11.99,334.26,International,ParcelPro,3652.6,12,12,Delivered,No,0,407.59,Oversized,Credit Card,Urgent,Cloudy,4,No,None,1,2.9,Delivered
ORD-017895,03-10-2026,CUS-005829,Small Business,Dubai,United Arab Emirates,WH-006,Berlin,Fashion,1.47,73.36,Standard,SwiftShip,899.3,5,5,Delayed,No,0,32.9,Medium,Credit Card,High,Rain,3,No,None,1,4.5,Exception
ORD-017896,22-03-2026,CUS-004281,Small Business,Phoenix,United States,WH-004,Toronto,Beauty,0.32,18.77,Economy,PrimeDelivery,779.7,8,10,Delivered,Yes,2,13.63,Small,Debit Card,High,Snow,2,No,None,1,14,Delivered
ORD-017897,15-01-2026,CUS-001373,Consumer,Dallas,United States,WH-004,Toronto,Electronics,0.1,186.99,Economy,PrimeDelivery,1293.4,9,9,Delivered,No,0,19.83,Small,Digital Wallet,Normal,Extreme Heat,4,No,None,1,11.2,Delivered
ORD-017898,16-08-2026,CUS-004922,Small Business,Seville,Spain,WH-001,New York,Home & Kitchen,12.65,58.36,Standard,BlueRoute,2374.1,6,8,Delivered,Yes,2,132.48,Oversized,Credit Card,Urgent,Storm,3,No,None,1,7.5,Delivered
ORD-017899,09-01-2026,CUS-003683,Consumer,Montreal,Canada,WH-006,Berlin,Fashion,0.61,173.92,International,FastTrack Logistics,2916.1,11,13,Delivered,Yes,2,169.19,Medium,Digital Wallet,High,Snow,1,No,None,1,9.3,Delivered
ORD-017900,13-10-2026,CUS-003406,Consumer,Edmonton,Canada,WH-003,Chicago,Electronics,0.1,330.57,International,EagleCourier,3008.1,12,16,Delivered,Yes,4,137.81,Small,Debit Card,Normal,Storm,2,No,None,2,8,Delivered
ORD-017901,29-10-2026,CUS-005509,Small Business,Toronto,Canada,WH-004,Toronto,Fashion,0.94,189.01,Standard,SwiftShip,41.7,4,5,Delivered,Yes,1,7.76,Medium,Digital Wallet,Low,Cloudy,2,No,None,1,8,Delivered
ORD-017902,02-04-2026,CUS-000196,Consumer,Turin,Italy,WH-004,Toronto,Pet Supplies,4.68,85.97,Standard,PrimeDelivery,2803.1,6,8,Delivered,Yes,2,114.57,Large,Bank Transfer,Normal,Snow,4,No,None,2,25.5,Delivered
ORD-017903,12-05-2026,CUS-002334,Small Business,Delhi,India,WH-002,Los Angeles,Health & Personal Care,0.84,35.96,Standard,SpeedyCargo,4253.6,7,8,Delivered,Yes,1,118.48,Medium,Credit Card,High,Rain,3,Yes,Wrong Item,1,6.1,Delivered
ORD-017904,24-05-2026,CUS-004904,Consumer,Islamabad,Pakistan,WH-001,New York,Grocery,0.1,32.04,International,GlobalExpress,5031.8,13,20,Delayed,Yes,7,258.77,Small,Debit Card,Low,Cloudy,2,No,None,2,31.7,In Transit
ORD-017905,24-05-2026,CUS-003352,Consumer,Vancouver,Canada,WH-002,Los Angeles,Office Supplies,0.96,83.63,Express,SpeedyCargo,2980.4,3,3,In Transit,No,0,131.91,Medium,PayPal,Normal,Clear,4,No,None,1,17.1,In Transit
ORD-017906,16-09-2026,CUS-004662,Enterprise,Los Angeles,United States,WH-010,Singapore,Sports & Fitness,0.95,43.92,International,FastTrack Logistics,1378.6,11,12,Delivered,Yes,1,83.97,Medium,Digital Wallet,Low,Clear,3,No,None,2,33,Delivered
ORD-017907,15-02-2026,CUS-004402,Consumer,Barcelona,Spain,WH-002,Los Angeles,Grocery,7.03,77.7,Express,SwiftShip,2245.6,3,3,Delivered,No,0,129.5,Large,Credit Card,Normal,Cloudy,4,No,None,1,14.7,Delivered
ORD-017908,15-01-2026,CUS-002342,Consumer,San Antonio,United States,WH-009,Dubai,Fashion,0.94,213.78,International,GlobalExpress,3402.7,12,12,Delivered,No,0,212.46,Medium,Debit Card,High,Cloudy,4,No,None,2,13.7,Delivered
ORD-017909,14-04-2026,CUS-001727,Consumer,Dallas,United States,WH-001,New York,Electronics,0.1,13.36,Standard,EagleCourier,816.6,5,5,Delivered,No,0,22.64,Small,Digital Wallet,Normal,Clear,4,Yes,Changed Mind,1,25.7,Delivered
ORD-017910,06-03-2026,CUS-006245,Consumer,Houston,United States,WH-004,Toronto,Office Supplies,0.1,62.67,International,ParcelPro,1184.7,11,15,Delivered,Yes,4,51.07,Small,Debit Card,Low,Storm,3,No,None,1,25.8,Delivered
ORD-017911,29-08-2026,CUS-001381,Small Business,Hyderabad,India,WH-002,Los Angeles,Electronics,0.88,12.56,International,EagleCourier,5446.4,13,15,Delivered,Yes,2,343.45,Medium,Debit Card,Normal,Extreme Heat,4,No,None,1,5.2,Delivered
ORD-017912,17-02-2026,CUS-003945,Consumer,Marseille,France,WH-005,London,Fashion,0.45,126.6,Economy,FastTrack Logistics,2611.1,10,11,Delivered,Yes,1,43.49,Small,Bank Transfer,Normal,Clear,4,No,None,1,14.4,Delivered
ORD-017913,29-01-2026,CUS-006103,Consumer,Calgary,Canada,WH-010,Singapore,Grocery,5.21,108.88,Express,GlobalExpress,3324,4,5,Delivered,Yes,1,204.6,Large,Credit Card,High,Clear,3,No,None,1,10.6,Delivered
ORD-017914,28-10-2026,CUS-004792,Consumer,New York,United States,WH-008,Sydney,Electronics,1.01,1495.89,Express,ParcelPro,1853,3,4,Delivered,Yes,1,79.15,Medium,PayPal,Normal,Snow,3,No,None,1,23.3,Delivered
ORD-017915,17-05-2026,CUS-005384,Consumer,Singapore,Singapore,WH-001,New York,Toys,0.1,66.62,Standard,SwiftShip,4488.1,7,11,Delivered,Yes,4,138.74,Medium,Credit Card,Low,Rain,3,No,None,1,35.6,Delivered
ORD-017916,14-04-2026,CUS-001782,Consumer,Dallas,United States,WH-002,Los Angeles,Toys,1.26,72.42,Express,EagleCourier,3991.8,4,5,Delivered,Yes,1,196.35,Medium,Debit Card,Normal,Rain,3,No,None,1,29.1,Delivered
ORD-017917,18-10-2026,CUS-001352,Consumer,Hamburg,Germany,WH-003,Chicago,Toys,0.54,90.03,Standard,FastTrack Logistics,2469.7,6,6,In Transit,No,0,89.07,Large,PayPal,Normal,Clear,5,No,None,1,19.8,In Transit
ORD-017918,21-08-2026,CUS-002356,Consumer,San Antonio,United States,WH-001,New York,Grocery,3.24,11.66,Standard,SpeedyCargo,1027.1,5,5,Delivered,No,0,47.77,Large,PayPal,Normal,Clear,4,No,None,1,20.1,Delivered
ORD-017919,07-03-2026,CUS-004856,Small Business,Singapore,Singapore,WH-004,Toronto,Electronics,3.77,14.37,Economy,FastTrack Logistics,5595.6,11,12,Delivered,Yes,1,171.45,Large,Credit Card,Normal,Extreme Heat,4,Yes,Late Delivery,1,24.2,Delivered
ORD-017920,23-08-2026,CUS-003186,Consumer,Dallas,United States,WH-002,Los Angeles,Office Supplies,1.4,89.96,Standard,SpeedyCargo,1972.1,5,5,Delivered,No,0,49.19,Medium,Credit Card,Normal,Rain,4,Yes,Damaged Package,1,20.3,Delivered
ORD-017921,22-03-2026,CUS-004698,Small Business,Dubai,United Arab Emirates,WH-010,Singapore,Fashion,1.2,95.31,Economy,EagleCourier,1290.4,9,11,Delivered,Yes,2,26.6,Medium,Credit Card,Low,Cloudy,3,No,None,1,23.6,Delivered
ORD-017922,29-04-2026,CUS-000431,Enterprise,Philadelphia,United States,WH-009,Dubai,Home & Kitchen,7.22,16.3,International,GlobalExpress,3842.5,12,15,Delivered,Yes,3,309.1,Large,Credit Card,High,Storm,3,Yes,Damaged Package,1,9.4,Delivered
ORD-017923,05-10-2026,CUS-000067,Premium,Rome,Italy,WH-008,Sydney,Home & Kitchen,0.9,230.66,Same Day,BlueRoute,188.4,0,0,Delivered,No,0,28.23,Medium,Debit Card,Normal,Cloudy,4,No,None,1,15,Delivered
ORD-017924,25-03-2026,CUS-002645,Consumer,Tokyo,Japan,WH-002,Los Angeles,Beauty,0.7,80.05,International,SwiftShip,2923.6,11,10,Delivered,No,0,167.63,Medium,Debit Card,High,Clear,5,No,None,1,6.8,Delivered
ORD-017925,28-06-2026,CUS-003667,Small Business,Singapore,Singapore,WH-010,Singapore,Pet Supplies,0.1,43.58,Standard,SpeedyCargo,41.1,4,4,Delivered,No,0,6.24,Small,PayPal,High,Cloudy,4,No,None,1,6.7,Delivered
ORD-017926,23-07-2026,CUS-001744,Small Business,Bristol,United Kingdom,WH-002,Los Angeles,Office Supplies,0.1,107.66,Standard,PrimeDelivery,2377.8,6,7,Delivered,Yes,1,52.93,Small,Debit Card,Low,Rain,3,No,None,1,28.5,Delivered
ORD-017927,09-04-2026,CUS-002442,Consumer,Ahmedabad,India,WH-010,Singapore,Books,0.55,11.47,Standard,FastTrack Logistics,1430.3,5,4,Delivered,No,0,38.45,Medium,Credit Card,High,Clear,4,No,None,1,2,Delivered
ORD-017928,15-10-2026,CUS-003657,Small Business,London,United Kingdom,WH-002,Los Angeles,Office Supplies,1.07,14.38,Standard,BlueRoute,2265.5,6,7,Delivered,Yes,1,58.64,Medium,Debit Card,Low,Rain,4,No,None,1,38.8,Delivered
ORD-017929,08-08-2026,CUS-004779,Enterprise,Toronto,Canada,WH-001,New York,Books,0.1,54.74,International,BlueRoute,792.7,10,15,In Transit,Yes,5,45.02,Small,Credit Card,Normal,Storm,4,No,None,1,18.6,In Transit
ORD-017930,20-01-2026,CUS-005558,Consumer,Strasbourg,France,WH-007,Paris,Electronics,0.1,13.63,International,GlobalExpress,2465.6,11,13,Delivered,Yes,2,106.15,Small,Digital Wallet,Low,Clear,3,No,None,1,17.7,Delivered
ORD-017931,16-07-2026,CUS-005533,Enterprise,Turin,Italy,WH-008,Sydney,Fashion,0.48,15.36,Express,ParcelPro,151.8,2,2,Delivered,No,0,12.51,Small,Credit Card,Low,Clear,4,No,None,2,19.4,Delivered
ORD-017932,23-12-2026,CUS-001470,Small Business,Philadelphia,United States,WH-009,Dubai,Home & Kitchen,8.71,268.39,Standard,SwiftShip,1207.2,5,5,Delivered,No,0,81.3,Oversized,Bank Transfer,High,Rain,4,No,None,1,2.2,Delivered
ORD-017933,24-12-2026,CUS-001762,Small Business,London,United Kingdom,WH-007,Paris,Health & Personal Care,0.9,43.06,International,EagleCourier,1593.2,11,13,Delivered,Yes,2,80.26,Medium,Digital Wallet,Normal,Cloudy,3,No,None,1,19.2,Delivered
ORD-017934,20-11-2026,CUS-001758,Consumer,Bristol,United Kingdom,WH-008,Sydney,Electronics,0.1,282.7,Standard,EagleCourier,2041,5,5,Delivered,No,0,45.33,Small,Credit Card,Normal,Clear,3,No,None,1,18.9,Delivered
ORD-017935,05-03-2026,CUS-002091,Consumer,Jeddah,Saudi Arabia,WH-002,Los Angeles,Toys,2.44,29.86,Express,SpeedyCargo,683.8,2,3,Delivered,Yes,1,53.55,Large,Credit Card,High,Snow,4,No,None,1,7.6,Delivered
ORD-017936,24-01-2026,CUS-000837,Small Business,Singapore,Singapore,WH-010,Singapore,Sports & Fitness,0.91,10.84,Standard,ParcelPro,47.4,4,4,Delivered,No,0,9.36,Large,Credit Card,Normal,Clear,4,No,None,1,10,Delivered
ORD-017937,06-08-2026,CUS-000781,Consumer,Sao Paulo,Brazil,WH-004,Toronto,Fashion,1.3,75.51,Standard,PrimeDelivery,289.8,4,4,Delayed,No,0,14.63,Medium,Credit Card,Normal,Cloudy,4,No,None,3,24.1,Exception
ORD-017938,31-03-2026,CUS-002970,Consumer,Turin,Italy,WH-004,Toronto,Toys,0.23,44.16,Standard,EagleCourier,367.4,4,6,Delivered,Yes,2,11.3,Small,Credit Card,High,Snow,3,No,None,1,11.8,Delivered
ORD-017939,24-09-2026,CUS-000378,Consumer,Delhi,India,WH-003,Chicago,Fashion,0.54,159.98,Express,SwiftShip,1844.4,3,3,Delivered,No,0,72.51,Medium,PayPal,Normal,Cloudy,4,No,None,1,19.7,Delivered
ORD-017940,21-09-2026,CUS-003538,Consumer,Singapore,Singapore,WH-002,Los Angeles,Toys,0.57,54.38,International,SwiftShip,3364.4,12,16,Delivered,Yes,4,181.94,Medium,Credit Card,Low,Cloudy,2,No,None,1,30.2,Delivered
ORD-017941,15-09-2026,CUS-001059,Consumer,San Diego,United States,WH-002,Los Angeles,Grocery,2.32,45.42,Same Day,GlobalExpress,772.4,1,1,Delivered,No,0,96.32,Large,Credit Card,High,Rain,5,No,None,1,9.2,Delivered
ORD-017942,13-05-2026,CUS-004797,Consumer,Rome,Italy,WH-006,Berlin,Fashion,0.1,157.36,Economy,BlueRoute,2359.5,9,12,Delivered,Yes,3,36.21,Small,Bank Transfer,Normal,Rain,2,No,None,1,22.8,Delivered
ORD-017943,12-07-2026,CUS-004936,Consumer,Frankfurt,Germany,WH-003,Chicago,Home & Kitchen,7.55,386.19,Economy,SwiftShip,339.8,8,7,Delivered,No,0,19.73,Large,Bank Transfer,Normal,Clear,4,No,None,1,4,Delivered
ORD-017944,10-09-2026,CUS-005187,Consumer,Turin,Italy,WH-008,Sydney,Home & Kitchen,5.09,205.69,Express,SwiftShip,691.2,2,2,Delivered,No,0,54.81,Large,Cash on Delivery,Low,Cloudy,4,No,None,1,9.8,Delivered
ORD-017945,24-12-2026,CUS-000304,Consumer,Houston,United States,WH-008,Sydney,Home & Kitchen,0.1,153.12,Express,EagleCourier,1133.8,3,4,In Transit,Yes,1,36.74,Small,Digital Wallet,Normal,Snow,2,No,None,1,6.3,In Transit
ORD-017946,01-07-2026,CUS-004832,Small Business,Rotterdam,Netherlands,WH-003,Chicago,Fashion,1.14,218.45,Economy,EagleCourier,739,8,8,Delayed,No,0,21.22,Medium,Debit Card,High,Extreme Heat,4,Yes,Changed Mind,2,2.7,Exception
ORD-017947,13-11-2026,CUS-006201,Consumer,Dallas,United States,WH-002,Los Angeles,Electronics,6.37,13.22,Express,SwiftShip,2895,3,3,Delivered,No,0,178.45,Large,Digital Wallet,Normal,Clear,4,No,None,1,25.6,Delivered
ORD-017948,03-12-2026,CUS-000460,Premium,Gold Coast,Australia,WH-002,Los Angeles,Grocery,2.49,143.52,Economy,SwiftShip,1273.3,9,8,Delivered,No,0,37.33,Large,Debit Card,Urgent,Clear,4,No,None,1,7.6,Delivered
ORD-017949,25-02-2026,CUS-000239,Small Business,New York,United States,WH-003,Chicago,Home & Kitchen,0.1,447.19,Express,BlueRoute,292.9,2,2,Delivered,No,0,16.98,Small,Bank Transfer,Normal,Clear,5,No,None,2,24.2,Delivered
ORD-017950,25-02-2026,CUS-001777,Enterprise,Madrid,Spain,WH-002,Los Angeles,Books,1.05,17.39,Express,SwiftShip,1194.3,3,3,Delivered,No,0,59.51,Medium,Bank Transfer,High,Storm,5,No,None,1,9.7,Delivered
ORD-017951,04-05-2026,CUS-003422,Consumer,New York,United States,WH-004,Toronto,Home & Kitchen,6.15,390.72,Economy,FastTrack Logistics,470.3,8,10,Delivered,Yes,2,20.76,Large,PayPal,Normal,Cloudy,2,No,None,1,10.3,Delivered
ORD-017952,01-01-2026,CUS-000520,Consumer,Birmingham,United Kingdom,WH-009,Dubai,Automotive,25.45,387.06,Express,SpeedyCargo,1826.2,3,3,Delivered,No,0,175.89,Oversized,Debit Card,Urgent,Cloudy,5,Yes,Damaged Package,1,4.9,Delivered
ORD-017953,28-11-2026,CUS-000224,Premium,Chicago,United States,WH-005,London,Fashion,0.49,72.12,Economy,GlobalExpress,740.5,8,8,Delivered,No,0,14.86,Small,Debit Card,Urgent,Clear,5,No,None,1,1.2,Delivered
ORD-017954,06-01-2026,CUS-004510,Consumer,San Antonio,United States,WH-006,Berlin,Grocery,5.27,10,Standard,BlueRoute,1894.8,5,6,Delivered,Yes,1,70.97,Large,Debit Card,High,Cloudy,4,No,None,1,12.4,Delivered
ORD-017955,18-07-2026,CUS-004462,Consumer,Karachi,Pakistan,WH-006,Berlin,Toys,0.43,11.67,Express,GlobalExpress,5148.7,5,8,In Transit,Yes,3,185.05,Small,Debit Card,Normal,Rain,4,Yes,Wrong Item,2,15.7,In Transit
ORD-017956,22-04-2026,CUS-002557,Consumer,Phoenix,United States,WH-002,Los Angeles,Fashion,0.73,181.29,Standard,PrimeDelivery,436.5,4,3,Delivered,No,0,14.61,Medium,PayPal,Urgent,Clear,4,No,None,1,7.2,Delivered
ORD-017957,20-03-2026,CUS-005310,Consumer,Hyderabad,India,WH-004,Toronto,Toys,0.63,10.98,International,SpeedyCargo,6306.6,13,11,Delivered,No,0,425.52,Medium,Debit Card,Urgent,Cloudy,5,No,None,1,2,Delivered
ORD-017958,10-11-2026,CUS-004651,Small Business,Los Angeles,United States,WH-003,Chicago,Office Supplies,0.1,54.59,Standard,PrimeDelivery,4580.3,7,11,Delivered,Yes,4,98.97,Small,Debit Card,High,Storm,3,No,None,1,10.4,Delivered
ORD-017959,28-08-2026,CUS-000204,Consumer,Chicago,United States,WH-002,Los Angeles,Office Supplies,2,108.11,Standard,SpeedyCargo,646.3,4,4,Delivered,No,0,31.18,Large,Bank Transfer,Normal,Cloudy,4,No,None,1,13.9,Delivered
ORD-017960,04-06-2026,CUS-004673,Consumer,Liverpool,United Kingdom,WH-008,Sydney,Fashion,1.34,10.28,Economy,FastTrack Logistics,2694.5,10,10,Delivered,No,0,53.13,Medium,PayPal,Normal,Rain,4,No,None,1,17.9,Delivered
ORD-017961,09-07-2026,CUS-003138,Small Business,Frankfurt,Germany,WH-005,London,Electronics,0.1,594.04,Standard,ParcelPro,221.1,4,4,Delivered,No,0,10.15,Small,Debit Card,High,Clear,4,No,None,1,6,Delivered
ORD-017962,01-06-2026,CUS-000253,Consumer,Pune,India,WH-004,Toronto,Sports & Fitness,2.96,143.38,Express,SwiftShip,1201.8,3,4,Delivered,Yes,1,93.57,Oversized,Credit Card,Low,Clear,2,No,None,1,40.9,Delivered
ORD-017963,05-06-2026,CUS-004441,Consumer,Munich,Germany,WH-006,Berlin,Fashion,1.35,90.58,Standard,GlobalExpress,1680.2,5,7,Delivered,Yes,2,43.2,Medium,Debit Card,Normal,Storm,2,No,None,1,20.2,Delivered
ORD-017964,30-05-2026,CUS-002641,Small Business,Paris,France,WH-008,Sydney,Office Supplies,1.04,28.8,Standard,BlueRoute,1044.4,5,7,Delivered,Yes,2,32.75,Medium,Debit Card,Normal,Snow,4,No,None,1,15.3,Delivered
ORD-017965,28-01-2026,CUS-004598,Consumer,Houston,United States,WH-003,Chicago,Electronics,0.1,10.77,International,FastTrack Logistics,3731.3,12,14,Delivered,Yes,2,160.95,Small,Debit Card,High,Cloudy,2,Yes,Damaged Package,2,11.7,Delivered
ORD-017966,15-04-2026,CUS-001368,Consumer,Edmonton,Canada,WH-006,Berlin,Sports & Fitness,0.1,104.23,Standard,PrimeDelivery,2975.9,6,10,In Transit,Yes,4,61.81,Small,Credit Card,Low,Snow,3,Yes,Not as Described,1,16.4,In Transit
ORD-017967,23-02-2026,CUS-003293,Enterprise,Pune,India,WH-003,Chicago,Fashion,0.55,205.04,International,GlobalExpress,4817.9,12,12,Delivered,No,0,261.22,Medium,Debit Card,High,Clear,4,No,None,1,3.3,Delivered
ORD-017968,22-11-2026,CUS-003196,Consumer,Singapore,Singapore,WH-001,New York,Toys,0.84,35.61,International,SwiftShip,5009.4,13,13,Delivered,No,0,277.89,Medium,Debit Card,Urgent,Cloudy,5,No,None,1,2.5,Delivered
ORD-017969,30-03-2026,CUS-002640,Small Business,Sao Paulo,Brazil,WH-002,Los Angeles,Fashion,0.56,277.19,Express,ParcelPro,2604.3,3,3,Delivered,No,0,125.55,Large,Credit Card,Normal,Clear,5,No,None,1,24,Delivered
ORD-017970,16-03-2026,CUS-006236,Small Business,Naples,Italy,WH-007,Paris,Grocery,1.33,104.63,Standard,GlobalExpress,2982.9,6,7,Delivered,Yes,1,105.61,Large,Debit Card,Normal,Cloudy,4,No,None,1,18.8,Delivered
ORD-017971,29-04-2026,CUS-005290,Consumer,Ottawa,Canada,WH-002,Los Angeles,Fashion,0.72,116.86,Standard,SwiftShip,1033.9,5,4,Delivered,No,0,32.56,Medium,Bank Transfer,High,Clear,4,No,None,1,6.1,Delivered
ORD-017972,14-09-2026,CUS-003661,Consumer,Rotterdam,Netherlands,WH-008,Sydney,Grocery,3.51,25.85,International,GlobalExpress,1237.4,11,17,Delivered,Yes,6,108.22,Large,Digital Wallet,Normal,Snow,3,Yes,Wrong Item,1,18.7,Delivered
ORD-017973,31-01-2026,CUS-003763,Consumer,Valencia,Spain,WH-002,Los Angeles,Grocery,3.67,108.2,Standard,GlobalExpress,2138.4,5,5,Delivered,No,0,81.02,Large,Debit Card,Normal,Rain,5,No,None,1,23.8,Delivered
ORD-017974,20-07-2026,CUS-001431,Small Business,Perth,Australia,WH-009,Dubai,Fashion,0.55,220.02,Same Day,BlueRoute,3722.4,2,4,Delayed,Yes,2,267.15,Medium,Debit Card,Urgent,Snow,2,No,None,2,6.7,In Transit
ORD-017975,09-10-2026,CUS-006060,Consumer,Houston,United States,WH-003,Chicago,Health & Personal Care,0.26,41.95,Standard,BlueRoute,3300.3,6,8,Delivered,Yes,2,75.49,Small,PayPal,Urgent,Rain,2,Yes,Product Defect,1,3.8,Delivered
ORD-017976,27-09-2026,CUS-001748,Enterprise,Montreal,Canada,WH-008,Sydney,Fashion,0.66,12.17,Economy,PrimeDelivery,2369.7,9,10,Delivered,Yes,1,46.58,Medium,Cash on Delivery,Normal,Rain,2,No,None,1,29.1,Delivered
ORD-017977,26-04-2026,CUS-003017,Enterprise,Phoenix,United States,WH-002,Los Angeles,Office Supplies,1.44,225.73,Same Day,ParcelPro,624.1,1,1,Delivered,No,0,63.82,Medium,Credit Card,High,Clear,4,No,None,1,13.6,Delivered
ORD-017978,21-12-2026,CUS-001289,Premium,New York,United States,WH-004,Toronto,Electronics,0.1,1145.41,International,FastTrack Logistics,1824,11,12,Delivered,Yes,1,93.96,Medium,Digital Wallet,High,Clear,2,No,None,1,3.1,Delivered
ORD-017979,25-01-2026,CUS-001321,Consumer,Delhi,India,WH-001,New York,Automotive,10.1,305.19,International,SpeedyCargo,1634.1,11,12,Delivered,Yes,1,182.59,Oversized,Debit Card,High,Clear,3,No,None,1,6.7,Delivered
ORD-017980,03-01-2026,CUS-006270,Consumer,Pune,India,WH-006,Berlin,Books,0.66,31.75,Express,SpeedyCargo,661.9,2,3,Delivered,Yes,1,37.53,Medium,Credit Card,Normal,Storm,3,No,None,2,20.2,Delivered
ORD-017981,21-07-2026,CUS-002671,Consumer,New York,United States,WH-008,Sydney,Office Supplies,0.56,70.91,International,GlobalExpress,1982.9,11,18,Delayed,Yes,7,101.39,Medium,Bank Transfer,Low,Storm,4,No,None,3,9.8,Exception
ORD-017982,06-03-2026,CUS-006175,Small Business,Dallas,United States,WH-002,Los Angeles,Grocery,0.1,108.22,International,SwiftShip,4811.4,12,13,Delivered,Yes,1,209.7,Small,Debit Card,Low,Clear,2,No,None,1,29.4,Delivered
ORD-017983,09-07-2026,CUS-003838,Consumer,Amsterdam,Netherlands,WH-001,New York,Grocery,0.22,58.93,Economy,FastTrack Logistics,3011.3,10,13,In Transit,Yes,3,42.9,Small,Digital Wallet,Normal,Rain,3,No,None,1,17.4,In Transit
ORD-017984,02-12-2026,CUS-003670,Consumer,Edmonton,Canada,WH-004,Toronto,Books,1.15,19.91,International,SwiftShip,5333.7,13,15,Delivered,Yes,2,333.61,Medium,Cash on Delivery,High,Clear,3,No,None,1,7.8,Delivered
ORD-017985,23-11-2026,CUS-004739,Consumer,San Diego,United States,WH-009,Dubai,Health & Personal Care,1.03,85.13,Economy,BlueRoute,3588.1,10,10,Delivered,No,0,74.86,Medium,Debit Card,Urgent,Clear,4,No,None,1,5.5,Delivered
ORD-017986,15-03-2026,CUS-003020,Consumer,Delhi,India,WH-002,Los Angeles,Health & Personal Care,0.44,10.13,International,ParcelPro,7485.6,14,16,Delivered,Yes,2,340.09,Small,PayPal,Normal,Cloudy,2,No,None,2,28.1,Delivered
ORD-017987,05-11-2026,CUS-005366,Premium,San Antonio,United States,WH-004,Toronto,Pet Supplies,6.78,27.72,International,GlobalExpress,3734.9,12,13,Delivered,Yes,1,313.85,Large,Digital Wallet,High,Rain,4,Yes,Late Delivery,1,9,Delivered
